match,team,player,won,tier,x,y,zone,match_strategy
626855387,radiant,Old%20Superhero,0,High,11,40,toplane,21200
626855387,radiant,Karamba,0,High,36,11,bottomlane,21200
626855387,radiant,%E2%99%A5%E2%99%A5%E2%99%A5,0,High,36,10,bottomlane,21200
626855387,radiant,Ihavegumgum,0,High,36,36,midlane,21200
626855387,radiant,InS1ne,0,High,15,75,toplane,21200
627040007,dire,%D0%BB%D0%B0%D0%B2%D0%B0%D0%BD%D0%B4%D0%BEs,0,High,114,75,bottomlane,21200
627040007,dire,mdv,0,High,85,107,toplane,21200
627040007,dire,Supra%2E%23Saadbooys,0,High,113,77,bottomlane,21200
627040007,dire,ToR,0,High,86,105,toplane,21200
627040007,dire,WHAT%20A%20PLAYER,0,High,93,83,midlane,21200
627083336,dire,W0LFW00D,0,High,85,105,toplane,31100
627083336,dire,pvtschlag,0,High,84,102,toplane,31100
627083336,dire,Wisemanism,0,High,111,76,bottomlane,31100
627083336,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,High,85,106,toplane,31100
627083336,dire,JN,0,High,93,88,midlane,31100
627166226,dire,dissent,0,High,85,101,toplane,21110
627166226,dire,Gildarts,0,High,111,77,bottomlane,21110
627166226,dire,iN%2Exert,0,High,84,107,toplane,21110
627166226,dire,Old%20Superhero,0,High,56,91,jungle,21110
627166226,dire,Vanguard%20Goduard,0,High,95,86,midlane,21110
627616609,dire,%2DKw%5EZeRoX,0,High,91,86,midlane,21200
627616609,dire,Burnigblade,0,High,111,76,bottomlane,21200
627616609,dire,Incendium,0,High,85,101,toplane,21200
627616609,dire,NOMROMZ,0,High,111,62,bottomlane,21200
627616609,dire,Wii%5E%5E%20%20%E5%87%B8%28%E2%97%8F_%E2%97%8F%29,0,High,48,108,toplane,21200
628111860,radiant,the%20artist%20formerly%20known%20as,0,High,36,9,bottomlane,31100
628111860,radiant,Rush,0,High,15,38,toplane,31100
628111860,radiant,Vanilla,0,High,13,40,toplane,31100
628111860,radiant,Currency,0,High,31,30,midlane,31100
628111860,radiant,Dont%20Shoot%20me,0,High,13,39,toplane,31100
628202167,radiant,ANW,0,High,55,10,bottomlane,11300
628202167,radiant,ASAP%20Gandhi,0,High,38,15,bottomlane,11300
628202167,radiant,flatfacE,0,High,32,28,midlane,11300
628202167,radiant,Goblinsavior%20Heronox,0,High,14,49,toplane,11300
628202167,radiant,TheBlackKing,0,High,54,9,bottomlane,11300
629067363,dire,%2DFrames,0,High,86,106,toplane,32000
629067363,dire,Dr%2ETee,0,High,85,107,toplane,32000
629067363,dire,FuriousBilly,0,High,86,107,toplane,32000
629067363,dire,Mr%2EScientist,0,High,97,85,midlane,32000
629067363,dire,thalnoskill,0,High,95,88,midlane,32000
629142053,radiant,soundcloud%2Ecom%2Fevanthebouncy,0,High,78,9,bottomlane,01310
629142053,radiant,Hello%2C%20This%20Is%20Doge,0,High,30,29,midlane,01310
629142053,radiant,don%27t%20fear%20to%20the%20murder,0,High,86,11,bottomlane,01310
629142053,radiant,%28%E2%95%AF%C2%B0%E2%96%A1%C2%B0%EF%BC%89%E2%95%AF%EF%B8%B5%20%E2%94%BB%E2%94%81%E2%94%BB,0,High,67,10,bottomlane,01310
629142053,radiant,Blasphemy%20%2D%201349%2Eint,0,High,23,90,jungle,01310
640050884,radiant,%E8%87%A8%E7%95%8C%E3%81%AE%E8%BF%BD%E6%86%B6,0,High,12,40,toplane,21200
640050884,radiant,logospattern,0,High,31,32,midlane,21200
640050884,radiant,PorchMonkey,0,High,38,10,bottomlane,21200
640050884,radiant,SeTo,0,High,36,10,bottomlane,21200
640050884,radiant,Skeelayz,0,High,13,41,toplane,21200
641405166,dire,Cele,0,High,93,85,midlane,21200
641405166,dire,Keeper%20Of%20the%20White,0,High,111,77,bottomlane,21200
641405166,dire,King%20of%20Low%20Priority,0,High,112,73,bottomlane,21200
641405166,dire,M83,0,High,53,108,toplane,21200
641405166,dire,SlowPoke,0,High,84,106,toplane,21200
641876436,dire,FZZZ,0,High,52,105,toplane,21110
641876436,dire,Fawkes%20%2D%20KTY,0,High,62,103,toplane,21110
641876436,dire,Lokk,0,High,81,35,jungle,21110
641876436,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,High,77,68,midlane,21110
641876436,dire,Bubibu,0,High,114,60,bottomlane,21110
643015651,dire,%7E%7E,0,High,86,104,toplane,11111
643015651,dire,%E2%80%A0,0,High,79,96,jungle,11111
643015651,dire,Kotomi,0,High,112,75,bottomlane,11111
643015651,dire,Yen,0,High,92,84,midlane,11111
643015651,dire,Zip%20Zop%20Zoobity%20Bop,0,High,106,34,river,11111
643121928,radiant,%3E%3E%3Emegabroli%3C%3C%3C,0,High,14,51,toplane,21200
643121928,radiant,bembos,0,High,34,32,midlane,21200
643121928,radiant,Cricket,0,High,38,11,bottomlane,21200
643121928,radiant,LtBubba,0,High,15,38,toplane,21200
643121928,radiant,ZenharD,0,High,47,10,bottomlane,21200
643624058,radiant,Pontus,0,High,44,82,jungle,11210
643624058,radiant,Magnet%E2%99%A5,0,High,13,40,toplane,11210
643624058,radiant,loveYOUS,0,High,62,10,bottomlane,11210
643624058,radiant,%E9%A9%AC%E8%80%81%E4%BA%94,0,High,43,11,bottomlane,11210
643624058,radiant,%E6%88%91%E9%83%BD%E6%83%B3%E8%89%B9%E6%88%91%E8%87%AA%E5%B7%B1,0,High,39,38,midlane,11210
644617314,dire,Diaobaole%21,0,High,90,82,midlane,11300
644617314,dire,Fullbuster%3C3,0,High,112,76,bottomlane,11300
644617314,dire,MKE,0,High,114,76,bottomlane,11300
644617314,dire,Pugs,0,High,85,107,toplane,11300
644617314,dire,Sheety%20Foo%20Yong,0,High,112,76,bottomlane,11300
644941370,radiant,Anoonymous%202,0,High,30,29,midlane,22100
644941370,radiant,BlinG%2A,0,High,32,29,midlane,22100
644941370,radiant,DoubleMeatball,0,High,13,39,toplane,22100
644941370,radiant,orteezy,0,High,13,40,toplane,22100
644941370,radiant,TWMG%2EMajaman,0,High,39,14,bottomlane,22100
644957827,radiant,tOasteD,0,High,15,70,toplane,12200
644957827,radiant,Gorkle,0,High,49,11,bottomlane,12200
644957827,radiant,Gonzalo%2E,0,High,32,30,midlane,12200
644957827,radiant,Dynamo,0,High,32,28,midlane,12200
644957827,radiant,GiftexD,0,High,79,10,bottomlane,12200
645093123,dire,Gambit,0,High,93,84,midlane,31100
645093123,dire,Kickapewew,0,High,75,105,toplane,31100
645093123,dire,Night%20Stalker%3FI%20hardly%20know%20her,0,High,84,106,toplane,31100
645093123,dire,Skeelayz,0,High,113,74,bottomlane,31100
645093123,dire,Umarg,0,High,85,107,toplane,31100
645149155,radiant,%5BL4G%5Dm%7Cka%20vctr,0,High,39,10,bottomlane,11300
645149155,radiant,Dr%2E%20Rockso,0,High,36,10,bottomlane,11300
645149155,radiant,Duke%20Silver,0,High,51,11,bottomlane,11300
645149155,radiant,iamgess,0,High,31,29,midlane,11300
645149155,radiant,ug0ttaplaytowin,0,High,13,40,toplane,11300
645174955,radiant,Rava,0,High,14,38,toplane,21200
645174955,radiant,ness%20%28Fiore%20%3C3%29%20%3A3,0,High,36,12,bottomlane,21200
645174955,radiant,Fosforodolfa,0,High,15,38,toplane,21200
645174955,radiant,agsBAKUnawa,0,High,37,35,midlane,21200
645174955,radiant,Gean%2Ewhere%27s%20my%20drink%3F,0,High,36,10,bottomlane,21200
645181933,radiant,Gambit,0,High,30,30,midlane,31010
645181933,radiant,QTLING%20JPSYNERGY,0,High,13,44,toplane,31010
645181933,radiant,Ron%20Paul,0,High,13,54,toplane,31010
645181933,radiant,Skeelayz,0,High,70,18,jungle,31010
645181933,radiant,TheGuru,0,High,14,53,toplane,31010
645191970,radiant,davidjaii,0,High,55,10,bottomlane,02300
645191970,radiant,i%20m%20a%20strawberry%20%2C%20suck%20me,0,High,31,30,midlane,02300
645191970,radiant,kCharlie,0,High,30,34,midlane,02300
645191970,radiant,keeev%5EJiRah%2D,0,High,40,14,bottomlane,02300
645191970,radiant,Pitufo%20%2B%204,0,High,96,12,bottomlane,02300
645197172,dire,TWMG%2EMajaman,0,High,86,105,toplane,21200
645197172,dire,Sonata%2DArctica,0,High,85,106,toplane,21200
645197172,dire,Ninac64,0,High,113,76,bottomlane,21200
645197172,dire,Disway,0,High,92,84,midlane,21200
645197172,dire,Saodexan,0,High,110,75,bottomlane,21200
645228608,dire,Energy,0,High,58,105,toplane,21200
645228608,dire,Gambit,0,High,111,76,bottomlane,21200
645228608,dire,OldQas,0,High,112,76,bottomlane,21200
645228608,dire,Ron%20Paul,0,High,59,108,toplane,21200
645228608,dire,Skeelayz,0,High,85,76,midlane,21200
645231926,radiant,Cryx,0,High,30,29,midlane,03200
645231926,radiant,Hello%2C%20This%20Is%20Doge,0,High,32,28,midlane,03200
645231926,radiant,MollYYY,0,High,30,31,midlane,03200
645231926,radiant,Nick%20Play%20Dota,0,High,36,11,bottomlane,03200
645231926,radiant,withease,0,High,37,11,bottomlane,03200
645260190,radiant,Fuego,0,High,22,63,jungle,11030
645260190,radiant,Freexfire,0,High,49,48,midlane,11030
645260190,radiant,%28NWA%29%20Dracarys,0,High,14,66,toplane,11030
645260190,radiant,DrRaptor,0,High,60,41,jungle,11030
645260190,radiant,Exige,0,High,33,68,jungle,11030
645268274,radiant,%2DI%20Hunt%20Peruvians%2D,0,High,81,41,river,11111
645268274,radiant,Canti,0,High,37,11,bottomlane,11111
645268274,radiant,LOL%20is%20the%20best%20game%20ever,0,High,37,33,midlane,11111
645268274,radiant,royciepoo,0,High,34,69,jungle,11111
645268274,radiant,SecretFire,0,High,14,60,toplane,11111
645274767,dire,%24DD%24Waynies,0,High,93,87,midlane,21200
645274767,dire,aikangkang,0,High,84,103,toplane,21200
645274767,dire,Anne%20Frank%27s%20Drum%20Set,0,High,111,77,bottomlane,21200
645274767,dire,hard%20to%20quit%20dota,0,High,112,76,bottomlane,21200
645274767,dire,InsomniaSkai,0,High,85,105,toplane,21200
645282289,radiant,Mister%2ERa,0,High,32,28,midlane,02210
645282289,radiant,Mr%2EYellow,0,High,41,54,jungle,02210
645282289,radiant,Kil%27jaeden,0,High,31,32,midlane,02210
645282289,radiant,Hello%2C%20This%20Is%20Doge,0,High,38,12,bottomlane,02210
645282289,radiant,LUB,0,High,38,13,bottomlane,02210
645396133,dire,Compiling%2E%2E%2E,0,High,85,107,toplane,31100
645396133,dire,EliNer,0,High,85,107,toplane,31100
645396133,dire,Fear,0,High,91,82,midlane,31100
645396133,dire,MOUSTACHIo,0,High,85,101,toplane,31100
645396133,dire,Want%20to%20go%20bowling%20cousin%3F,0,High,111,76,bottomlane,31100
648148700,radiant,%5BEl%20Perro%20Guano%5D,0,High,32,28,midlane,11210
648148700,radiant,doncor13pwn,0,High,75,19,jungle,11210
648148700,radiant,Firbozz%20Pieman,0,High,13,39,toplane,11210
648148700,radiant,MIHA,0,High,50,11,bottomlane,11210
648148700,radiant,Truck613,0,High,36,10,bottomlane,11210
648170324,dire,Thrice%E4%B8%89%E6%AC%A1,0,High,94,89,midlane,31100
648170324,dire,SPACEBAT,0,High,86,107,toplane,31100
648170324,dire,NUUUKEEEMAAAN,0,High,85,104,toplane,31100
648170324,dire,Dustykins%20the%20Ghostmaker,0,High,112,77,bottomlane,31100
648170324,dire,Solarstone,0,High,86,104,toplane,31100
648244534,radiant,Annie%27s%20Boobs,0,High,30,29,midlane,11300
648244534,radiant,coChi,0,High,36,9,bottomlane,11300
648244534,radiant,Dath,0,High,66,11,bottomlane,11300
648244534,radiant,skirocer,0,High,37,11,bottomlane,11300
648244534,radiant,Yurtisuma,0,High,15,39,toplane,11300
648267400,dire,Guess%20wat%20bitch,0,High,91,84,midlane,21200
648267400,dire,%2EY%2DQ,0,High,111,76,bottomlane,21200
648267400,dire,%5BEl%20Perro%20Guano%5D,0,High,85,105,toplane,21200
648267400,dire,DJ%20Dave%20%28muted%29,0,High,114,77,bottomlane,21200
648267400,dire,LuarcitO,0,High,85,106,toplane,21200
634751129,radiant,244%20T%2E,1,VeryHigh,13,40,toplane,11210
634751129,radiant,lol,1,VeryHigh,46,11,bottomlane,11210
634751129,radiant,Pegasus,1,VeryHigh,31,30,midlane,11210
634751129,radiant,PeyOo,1,VeryHigh,36,10,bottomlane,11210
634751129,radiant,Toka,1,VeryHigh,22,63,jungle,11210
634790888,dire,Pegasus,1,VeryHigh,110,77,bottomlane,11300
634790888,dire,Chronos,1,VeryHigh,94,87,midlane,11300
634790888,dire,jd,1,VeryHigh,111,76,bottomlane,11300
634790888,dire,brunster,1,VeryHigh,111,75,bottomlane,11300
634790888,dire,Chatdog,1,VeryHigh,85,103,toplane,11300
636257744,dire,Azrael,1,VeryHigh,86,106,toplane,31010
636257744,dire,chocoTaco,1,VeryHigh,86,102,toplane,31010
636257744,dire,m00m00m00,1,VeryHigh,86,106,toplane,31010
636257744,dire,Peoplewilltalk,1,VeryHigh,92,85,midlane,31010
636257744,dire,Pink%20Power%20Ranger,1,VeryHigh,99,54,jungle,31010
636303474,dire,Z3R0,1,VeryHigh,86,104,toplane,31100
636303474,dire,Wistful%20Girl,1,VeryHigh,93,86,midlane,31100
636303474,dire,Jodarini,1,VeryHigh,84,103,toplane,31100
636303474,dire,Star%20The%20Shining,1,VeryHigh,85,101,toplane,31100
636303474,dire,Whatever,1,VeryHigh,111,74,bottomlane,31100
636311751,dire,59,1,VeryHigh,84,107,toplane,22100
636311751,dire,I%20am%20the%20butter%20of%20my%20Toast,1,VeryHigh,113,77,bottomlane,22100
636311751,dire,Noobs%2ER%2EUs,1,VeryHigh,73,105,toplane,22100
636311751,dire,Redmist,1,VeryHigh,95,86,midlane,22100
636311751,dire,Tolera,1,VeryHigh,94,86,midlane,22100
636342671,radiant,Crazy%2DSam,1,VeryHigh,37,44,midlane,02300
636342671,radiant,Ken%2D,1,VeryHigh,37,11,bottomlane,02300
636342671,radiant,Merlini,1,VeryHigh,39,13,bottomlane,02300
636342671,radiant,SeRgei%20DraGunoV,1,VeryHigh,31,31,midlane,02300
636342671,radiant,Wistful%20Girl,1,VeryHigh,36,10,bottomlane,02300
636381308,radiant,Toy%20Soldier,1,VeryHigh,45,11,bottomlane,11111
636381308,radiant,this%20team%20is%20fucking%20retarded,1,VeryHigh,82,39,river,11111
636381308,radiant,action,1,VeryHigh,31,32,midlane,11111
636381308,radiant,cv,1,VeryHigh,16,79,toplane,11111
636381308,radiant,scofield,1,VeryHigh,68,39,jungle,11111
636420810,dire,4Jules,1,VeryHigh,111,76,bottomlane,31100
636420810,dire,BigDonkeyDX,1,VeryHigh,86,107,toplane,31100
636420810,dire,Lykus,1,VeryHigh,95,86,midlane,31100
636420810,dire,PiesDX,1,VeryHigh,85,107,toplane,31100
636420810,dire,Valquiria,1,VeryHigh,86,106,toplane,31100
636476209,radiant,freedom,1,VeryHigh,58,69,jungle,11111
636476209,radiant,Merlini,1,VeryHigh,61,66,midlane,11111
636476209,radiant,Nyx%60SNA,1,VeryHigh,102,14,bottomlane,11111
636476209,radiant,Rawk%20Hawk,1,VeryHigh,12,86,toplane,11111
636476209,radiant,Whattehpho,1,VeryHigh,35,79,river,11111
636512456,dire,Reptar,1,VeryHigh,111,77,bottomlane,22100
636512456,dire,R%21ddl%E2%82%ACr,1,VeryHigh,93,89,midlane,22100
636512456,dire,Nyx%60SNA,1,VeryHigh,71,105,toplane,22100
636512456,dire,Dunklord%20of%20the%20America,1,VeryHigh,86,106,toplane,22100
636512456,dire,Merlini,1,VeryHigh,94,88,midlane,22100
636585258,dire,%5BSWAG%5DBORITOE_LORD_420,1,VeryHigh,94,86,midlane,11300
636585258,dire,Cat,1,VeryHigh,113,77,bottomlane,11300
636585258,dire,eHug%2Eima_sheep%28sux%29,1,VeryHigh,111,77,bottomlane,11300
636585258,dire,fRUSH,1,VeryHigh,111,76,bottomlane,11300
636585258,dire,Merlini,1,VeryHigh,85,107,toplane,11300
637461379,dire,Bynob,1,VeryHigh,85,104,toplane,21110
637461379,dire,Drunky,1,VeryHigh,86,104,toplane,21110
637461379,dire,EG%2EUniverse,1,VeryHigh,110,50,bottomlane,21110
637461379,dire,LyBerateur%E2%99%A5%20%D2%89%D2%88%D2%89%D2%88%D2%88%D2%89%D2%88%2E%2E%2E,1,VeryHigh,95,85,midlane,21110
637461379,dire,Sun,1,VeryHigh,69,88,jungle,21110
638399346,radiant,tzou,1,VeryHigh,36,11,bottomlane,31100
638399346,radiant,twitch%2Etv%2Flil%27cunt,1,VeryHigh,10,40,toplane,31100
638399346,radiant,heart%20stealer,1,VeryHigh,31,29,midlane,31100
638399346,radiant,Merlini,1,VeryHigh,15,45,toplane,31100
638399346,radiant,The%20Annyeong%20Orange,1,VeryHigh,15,39,toplane,31100
638444119,radiant,%5EAlexbabyzz,1,VeryHigh,37,9,bottomlane,11300
638444119,radiant,CanIHasCookie%3F,1,VeryHigh,14,38,toplane,11300
638444119,radiant,joik,1,VeryHigh,39,14,bottomlane,11300
638444119,radiant,Merlini,1,VeryHigh,28,33,midlane,11300
638444119,radiant,Sok,1,VeryHigh,36,11,bottomlane,11300
639655565,radiant,%21%21%21T%2ET%21%21%21,1,VeryHigh,38,10,bottomlane,11300
639655565,radiant,%5BHyperX%5D%20Liquid%60TC,1,VeryHigh,37,11,bottomlane,11300
639655565,radiant,beat%20by%20a%20shirtless%20pelican,1,VeryHigh,30,29,midlane,11300
639655565,radiant,Earthshaker%20%23CHAOS%20%23DUNK,1,VeryHigh,36,10,bottomlane,11300
639655565,radiant,Sam,1,VeryHigh,15,38,toplane,11300
639943860,radiant,racast5,1,VeryHigh,37,13,bottomlane,12200
639943860,radiant,Dota%20Increases%20GAINZ%20by%20200%25,1,VeryHigh,15,38,toplane,12200
639943860,radiant,%27Silver%20%7E,1,VeryHigh,36,10,bottomlane,12200
639943860,radiant,%E4%B8%B641,1,VeryHigh,32,28,midlane,12200
639943860,radiant,%E4%B9%9D%E6%9D%A1%E9%B1%BC,1,VeryHigh,31,29,midlane,12200
640088992,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,1,VeryHigh,13,39,toplane,21200
640088992,radiant,CHAATGIRL%20GLANCES,1,VeryHigh,38,13,bottomlane,21200
640088992,radiant,Huuto,1,VeryHigh,15,38,toplane,21200
640088992,radiant,on%20tilt,1,VeryHigh,38,13,bottomlane,21200
640088992,radiant,Phoenix,1,VeryHigh,32,29,midlane,21200
640183396,dire,%EC%95%8C%EB%A0%89%EC%8A%A4,1,VeryHigh,114,76,bottomlane,21200
640183396,dire,iboon%2E%20det,1,VeryHigh,84,107,toplane,21200
640183396,dire,MKUltra%E2%84%A2,1,VeryHigh,85,102,toplane,21200
640183396,dire,Ribbit,1,VeryHigh,112,76,bottomlane,21200
640183396,dire,Rock,1,VeryHigh,96,86,midlane,21200
642238139,radiant,on%20tilt,1,VeryHigh,81,33,jungle,11030
642238139,radiant,Phoenix,1,VeryHigh,31,31,midlane,11030
642238139,radiant,blubby,1,VeryHigh,85,30,jungle,11030
642238139,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,1,VeryHigh,63,17,jungle,11030
642238139,radiant,Black%20Dragon%20Lloyd%20Down,1,VeryHigh,12,52,toplane,11030
643051079,radiant,228,1,VeryHigh,60,11,bottomlane,10220
643051079,radiant,ChickenKiller,1,VeryHigh,14,51,toplane,10220
643051079,radiant,NERD%2DRAGE%2DCHAMP,1,VeryHigh,48,65,jungle,10220
643051079,radiant,QQdyn,1,VeryHigh,47,65,jungle,10220
643051079,radiant,The%20Bonus,1,VeryHigh,36,10,bottomlane,10220
643511051,dire,Diden,1,VeryHigh,83,99,toplane,31100
643511051,dire,iM1ZodiarK,1,VeryHigh,111,77,bottomlane,31100
643511051,dire,monkeys%2Dforever,1,VeryHigh,93,88,midlane,31100
643511051,dire,Sakula,1,VeryHigh,86,107,toplane,31100
643511051,dire,Vegas,1,VeryHigh,62,106,toplane,31100
643538237,dire,yaoming%20brother,1,VeryHigh,113,77,bottomlane,31100
643538237,dire,Raykill,1,VeryHigh,80,105,toplane,31100
643538237,dire,NFD%20%7C%20Aeon%2EHyperX,1,VeryHigh,85,101,toplane,31100
643538237,dire,3xtrem,1,VeryHigh,94,85,midlane,31100
643538237,dire,cnfsr,1,VeryHigh,86,106,toplane,31100
643618598,radiant,C9%20Aisaka%20Taiga,1,VeryHigh,37,11,bottomlane,21200
643618598,radiant,cnfsr,1,VeryHigh,10,39,toplane,21200
643618598,radiant,devil%27s%20own%20luck,1,VeryHigh,15,39,toplane,21200
643618598,radiant,dogArgus,1,VeryHigh,31,29,midlane,21200
643618598,radiant,May%2019%2C%201983,1,VeryHigh,37,14,bottomlane,21200
643651688,radiant,%24%24%24%24%24%24kikZ%24%24%24%24%24%24,1,VeryHigh,38,15,bottomlane,21200
643651688,radiant,cnfsr,1,VeryHigh,15,39,toplane,21200
643651688,radiant,nikron,1,VeryHigh,14,39,toplane,21200
643651688,radiant,WWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWW,1,VeryHigh,43,9,bottomlane,21200
643651688,radiant,Youko%20Tsukimori,1,VeryHigh,31,31,midlane,21200
643680312,radiant,emp%20tonado,1,VeryHigh,14,40,toplane,11300
643680312,radiant,cnfsr,1,VeryHigh,37,11,bottomlane,11300
643680312,radiant,Senpai%2Dchan,1,VeryHigh,36,10,bottomlane,11300
643680312,radiant,Broski,1,VeryHigh,33,32,midlane,11300
643680312,radiant,ChickenKiller,1,VeryHigh,38,15,bottomlane,11300
643721703,radiant,%EC%9D%B4%EB%AA%A8%EC%8B%A0,1,VeryHigh,14,57,toplane,11300
643721703,radiant,Chichen,1,VeryHigh,62,11,bottomlane,11300
643721703,radiant,dahlia,1,VeryHigh,43,15,bottomlane,11300
643721703,radiant,peeped%2Evn%20XD,1,VeryHigh,30,29,midlane,11300
643721703,radiant,Water,1,VeryHigh,72,10,bottomlane,11300
643752615,dire,%EC%9D%B4%EB%AA%A8%EC%8B%A0,1,VeryHigh,67,106,toplane,21200
643752615,dire,chickeN,1,VeryHigh,112,76,bottomlane,21200
643752615,dire,DT,1,VeryHigh,111,76,bottomlane,21200
643752615,dire,peeped%2Evn%20XD,1,VeryHigh,93,85,midlane,21200
643752615,dire,Water,1,VeryHigh,85,103,toplane,21200
643792570,dire,Saya%20%E2%99%A5%20%7E,1,VeryHigh,85,105,toplane,31100
643792570,dire,Iris,1,VeryHigh,94,89,midlane,31100
643792570,dire,Krab,1,VeryHigh,111,77,bottomlane,31100
643792570,dire,catch%20me%20in%20my%20deathstar,1,VeryHigh,85,106,toplane,31100
643792570,dire,I%20FUCKING%20LOVE%20ANTIMAGE,1,VeryHigh,85,104,toplane,31100
643833001,dire,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,1,VeryHigh,85,105,toplane,31100
643833001,dire,Black%20Dragon%20Lloyd%20Down,1,VeryHigh,113,76,bottomlane,31100
643833001,dire,blubby,1,VeryHigh,85,107,toplane,31100
643833001,dire,on%20tilt,1,VeryHigh,84,107,toplane,31100
643833001,dire,Phoenix,1,VeryHigh,95,86,midlane,31100
643837106,radiant,%E5%B8%85%E5%91%86%E4%BA%86,1,VeryHigh,108,19,bottomlane,11120
643837106,radiant,Gold%20FiSh,1,VeryHigh,15,78,toplane,11120
643837106,radiant,griller,1,VeryHigh,34,96,jungle,11120
643837106,radiant,noVa,1,VeryHigh,87,31,jungle,11120
643837106,radiant,Orchid,1,VeryHigh,57,54,midlane,11120
644561255,radiant,Spengbab,1,VeryHigh,38,11,bottomlane,11300
644561255,radiant,Sat%5E,1,VeryHigh,37,12,bottomlane,11300
644561255,radiant,Water,1,VeryHigh,31,29,midlane,11300
644561255,radiant,davo%20cunt,1,VeryHigh,13,40,toplane,11300
644561255,radiant,HaveFaith,1,VeryHigh,37,12,bottomlane,11300
644676572,dire,Water,1,VeryHigh,94,86,midlane,31100
644676572,dire,Tadders,1,VeryHigh,85,107,toplane,31100
644676572,dire,%24%24%24%24%24,1,VeryHigh,85,107,toplane,31100
644676572,dire,Drake%7CFanSelenaGomez%23,1,VeryHigh,112,55,bottomlane,31100
644676572,dire,Killerga,1,VeryHigh,84,103,toplane,31100
645138849,radiant,%E9%80%97%E6%AF%94%E5%8D%97%E6%B3%A2%E4%B8%87,1,VeryHigh,32,28,midlane,12110
645138849,radiant,ananaB,1,VeryHigh,54,35,jungle,12110
645138849,radiant,Bos,1,VeryHigh,13,39,toplane,12110
645138849,radiant,gj%20captain,1,VeryHigh,31,30,midlane,12110
645138849,radiant,Kevin,1,VeryHigh,38,13,bottomlane,12110
645212603,radiant,Mia%20Wallace,1,VeryHigh,13,39,toplane,11120
645212603,radiant,Arbatra,1,VeryHigh,81,36,jungle,11120
645212603,radiant,SPEED%2E%7C%20Luis%20%E3%82%B7,1,VeryHigh,88,10,bottomlane,11120
645212603,radiant,%2Fc_r_a_y_o_l_a%2F%3E%20PERU%20%231,1,VeryHigh,34,30,midlane,11120
645212603,radiant,%E6%88%91%E7%88%B1%E5%AD%9F%E7%BF%94,1,VeryHigh,49,65,jungle,11120
645223470,dire,like%20an%20angel%20in%20the%20rain%2E,1,VeryHigh,86,104,toplane,21200
645223470,dire,Johnson888,1,VeryHigh,111,75,bottomlane,21200
645223470,dire,J%27me%20tire,1,VeryHigh,86,107,toplane,21200
645223470,dire,AXE%20never%20fall%20back,1,VeryHigh,114,75,bottomlane,21200
645223470,dire,%2C%2ExwAFmMD,1,VeryHigh,93,86,midlane,21200
645231935,dire,%2D%20%2D%2E,1,VeryHigh,86,107,toplane,21110
645231935,dire,Jake%20The%20Commissioner,1,VeryHigh,96,86,midlane,21110
645231935,dire,KINGSLAYER,1,VeryHigh,116,76,bottomlane,21110
645231935,dire,Prodigy,1,VeryHigh,68,97,jungle,21110
645231935,dire,Jared%20The%20Great,1,VeryHigh,85,107,toplane,21110
645252358,dire,BIGMAN310,1,VeryHigh,45,76,river,11111
645252358,dire,Delilah,1,VeryHigh,76,73,midlane,11111
645252358,dire,iDota%7C%20Jarly,1,VeryHigh,113,65,bottomlane,11111
645252358,dire,sithis123,1,VeryHigh,22,89,jungle,11111
645252358,dire,Where%20is%20my%20money%3F%20BITCH%21,1,VeryHigh,86,103,toplane,11111
645258275,radiant,asd,1,VeryHigh,36,9,bottomlane,21200
645258275,radiant,Bambie,1,VeryHigh,14,38,toplane,21200
645258275,radiant,%E2%99%A5JiYeon%E2%99%A5%20%ED%99%94%EC%9D%B4%ED%8C%85,1,VeryHigh,14,64,toplane,21200
645258275,radiant,%2DSh%5BA%5Ddow%2D,1,VeryHigh,38,10,bottomlane,21200
645258275,radiant,Allison,1,VeryHigh,31,30,midlane,21200
645284166,radiant,koopakoom,1,VeryHigh,30,31,midlane,22100
645284166,radiant,p1cker,1,VeryHigh,38,10,bottomlane,22100
645284166,radiant,S%20A%20L%20T%20Y%20B%20O%20Y%20S,1,VeryHigh,13,40,toplane,22100
645284166,radiant,thug,1,VeryHigh,32,28,midlane,22100
645284166,radiant,Triskelion,1,VeryHigh,14,38,toplane,22100
645285079,dire,%40L,1,VeryHigh,86,107,toplane,31100
645285079,dire,Luison,1,VeryHigh,95,87,midlane,31100
645285079,dire,Mr%2EEscape%20Markham%20Tronto,1,VeryHigh,85,101,toplane,31100
645285079,dire,papita,1,VeryHigh,111,77,bottomlane,31100
645285079,dire,zxyc%20%5Bmuted%5D,1,VeryHigh,86,105,toplane,31100
645312257,dire,Where%20is%20my%20money%3F%20BITCH%21,1,VeryHigh,114,75,bottomlane,21200
645312257,dire,iDota%7C%20Jarly,1,VeryHigh,96,86,midlane,21200
645312257,dire,Delilah,1,VeryHigh,85,104,toplane,21200
